PNU,건축연령,관내,전월세_평균_보증금(만원),기준금리(연%),전월세_평균_월세(만원),전월세_건수,공원_최단거리,교육_최단거리,유통_최단거리,매수자_법인,매도자_개인,매도자_M,거래유형_직거래,계약일
1150010300108630011,21,,11550.0,,,4,,,,,,,,
1150010300103670053,20,,9722.222222222224,,,9,,,,,,,,
1150010300103670053,20,,9722.222222222224,,,9,,,,,,,,
1150010300103800006,7,1.0,17066.666666666668,3.0,,6,1.1675,1.09711,23854.0,0.0,1.0,0.0,0.0,2024-12-19
1150010300111710000,1,0.0,6388.888888888889,2.5,,18,1.12654,1.34254,23146.0,0.0,0.0,0.0,1.0,2025-07-01
1150010300103660057,2,1.0,19410.0,3.0,,6,1.16068,1.37698,26748.0,0.0,1.0,0.0,0.0,2025-01-31
1150010300103530047,3,,23009.615384615383,,,26,,,,,,,,
1150010300104240029,8,0.0,17373.571428571428,2.5,,14,0.98489,1.60928,24117.0,0.0,1.0,0.0,1.0,2025-10-21
1150010300109890013,4,,19426.666666666668,,,12,,,,,,,,
1150010300109890013,4,,19426.666666666668,,,12,,,,,,,,
1150010300103550023,1,,7804.545454545455,,,22,,,,,,,,
1150010300103550023,1,,7804.545454545455,,,22,,,,,,,,
1150010300103460100,19,1.0,16066.666666666666,2.75,,3,1.16622,1.55262,26472.0,0.0,1.0,0.0,0.0,2025-04-17
1150010300100770038,22,,17075.0,,,4,,,,,,,,
1150010300100770038,22,,17075.0,,,4,,,,,,,,
1150010300103420027,8,1.0,16900.0,2.5,,6,0.99636,0.74303,26424.0,0.0,1.0,0.0,0.0,2025-10-02
1150010300103920031,9,1.0,16287.5,2.5,,24,1.00331,0.89039,23881.0,0.0,1.0,0.0,0.0,2025-10-01
1150010300101050235,15,,16225.0,,,4,,,,,,,,
1150010300107720053,42,0.0,11650.0,2.5,,8,0.37064,1.0969,27347.0,0.0,1.0,0.0,1.0,2025-11-04
1150010300107850009,22,1.0,17312.0,2.5,,5,1.3183,0.48162,27366.0,0.0,1.0,0.0,0.0,2025-06-25
1150010300107850009,22,1.0,17312.0,2.5,,5,1.3183,0.48162,27366.0,0.0,1.0,0.0,0.0,2025-06-25
1150010300110450023,11,1.0,15787.5,2.5,,16,1.39658,0.73213,22592.0,0.0,1.0,0.0,0.0,2025-10-15
1150010300110450023,11,1.0,15787.5,2.5,,16,1.39658,0.73213,22592.0,0.0,1.0,0.0,0.0,2025-10-15
1150010300108810022,9,1.0,21190.0,2.5,,5,1.40996,1.07087,24668.0,0.0,1.0,0.0,0.0,2025-08-18
1150010300103790036,7,1.0,17591.4,2.5,,10,0.95413,0.32837,26829.0,0.0,1.0,0.0,0.0,2025-11-07
1150010300103720073,1,,41900.0,,,4,,,,,,,,
1150010300103670073,3,,20500.0,,,2,,,,,,,,
1150010300103550023,1,,7804.545454545455,,,22,,,,,,,,
1150010300100760001,4,0.0,23150.0,3.0,,4,,,,0.0,0.0,0.0,1.0,2024-12-18
1150010300101050363,32,1.0,11550.0,3.5,,4,0.84916,1.18066,25645.0,0.0,1.0,0.0,0.0,2024-06-06
1150010300108200027,15,,10444.444444444443,,,9,,,,,,,,
1150010300110420011,5,0.0,21087.5,3.0,,8,1.53984,0.78496,25579.0,0.0,1.0,0.0,0.0,2024-11-29
1150010300110420011,5,0.0,21087.5,3.0,,8,1.53984,0.78496,25579.0,0.0,1.0,0.0,0.0,2024-11-29
1150010300110410016,5,1.0,18541.0,3.5,,10,1.5129,0.73597,22574.0,0.0,0.0,0.0,0.0,2024-04-03
1150010300101660026,19,,15350.0,,,4,,,,,,,,
1150010300103670067,11,1.0,16300.0,3.0,,12,0.92412,1.39615,23793.0,0.0,1.0,0.0,0.0,2024-12-31
1150010300103590089,1,,32182.5,,,20,,,,,,,,
1150010300103770020,6,1.0,17341.53846153846,2.5,,13,1.13613,0.80542,23840.0,0.0,1.0,0.0,0.0,2025-09-25
1150010300103720012,9,1.0,17675.0,2.5,,2,0.26468,0.95309,23825.0,0.0,1.0,0.0,0.0,2025-07-08
1150010300103550023,1,,7804.545454545455,,,22,,,,,,,,
1150010300111690000,2,,26750.0,,,2,,,,,,,,
1150010300108760018,37,0.0,12965.0,3.5,,2,1.79098,0.83459,68842.0,0.0,1.0,0.0,1.0,2024-07-15
1150010300100950155,34,0.0,7650.0,2.75,,2,0.85632,1.0313,27886.0,0.0,1.0,0.0,1.0,2025-03-26
1150010300103970006,7,1.0,14218.75,2.75,,16,0.69734,0.26632,23936.0,0.0,1.0,0.0,0.0,2025-02-13
1150010300101540013,16,,17083.333333333332,,,9,,,,,,,,
1150010300101560006,8,1.0,14458.823529411764,2.5,,17,0.8536,0.77482,23194.0,0.0,1.0,0.0,0.0,2025-07-19
1150010300100290022,7,1.0,15573.0,2.5,,6,0.6246,0.89082,6192.0,0.0,1.0,0.0,0.0,2025-11-14
1150010300103410054,7,1.0,13852.307692307691,2.75,,13,1.08805,1.10376,23462.0,0.0,1.0,0.0,0.0,2025-02-06
1150010300101050466,32,,11205.125,,,8,,,,,,,,
1150010300100240023,21,,13300.0,,,5,,,,,,,,
1150010300100610050,15,1.0,15883.333333333334,3.5,,6,0.5484,0.56379,24424.0,0.0,0.0,1.0,0.0,2023-10-25
1150010300110450008,6,1.0,19687.5,2.5,,8,1.48137,0.80629,22598.0,0.0,1.0,0.0,0.0,2025-05-30
1150010300103480016,1,,35646.666666666664,,,15,,,,,,,,
1150010300103670095,32,,10800.0,,,2,,,,,,,,
1150010300111310023,5,,19327.8,,,35,,,,,,,,
1150010300109570014,21,1.0,11000.0,2.5,,6,0.77664,0.96959,24984.0,0.0,1.0,0.0,0.0,2025-12-18
1150010300109550007,38,1.0,12625.0,2.5,,8,0.75985,0.26015,4324.0,0.0,1.0,0.0,0.0,2025-07-15
1150010300104100194,7,1.0,13807.142857142857,3.5,,14,0.6312,0.8513,27009.0,0.0,0.0,1.0,0.0,2023-12-26
1150010300104250044,15,0.0,26900.0,3.0,,1,0.91124,1.59816,27077.0,0.0,1.0,0.0,0.0,2025-01-18
1150010300103680008,26,,11000.0,,,4,,,,,,,,
1150010300104510004,11,1.0,17000.0,2.75,,2,1.04345,0.11913,14521.0,0.0,1.0,0.0,0.0,2025-03-29
1150010300110410016,5,1.0,18541.0,3.5,,10,1.5129,0.73597,22574.0,0.0,0.0,0.0,0.0,2024-04-03
1150010300103960034,12,1.0,20200.0,2.75,,3,0.75705,0.8724,26918.0,0.0,1.0,0.0,0.0,2025-03-01
1150010300108310005,9,1.0,14525.0,3.5,,3,,,,0.0,1.0,0.0,0.0,2024-02-20
1150010300107930006,8,1.0,16186.666666666666,2.5,,9,0.83354,0.47221,24496.0,0.0,1.0,0.0,0.0,2025-10-29
1150010300111150034,4,,21500.0,,,1,,,,,,,,
1150010300103410054,7,1.0,13852.307692307691,2.75,,13,1.08805,1.10376,23462.0,0.0,1.0,0.0,0.0,2025-02-06
1150010300111340007,40,1.0,13564.583333333334,2.5,,24,0.79376,0.86689,22885.0,0.0,1.0,0.0,0.0,2025-07-29
1150010300102520020,7,,24043.75,,,16,,,,,,,,
1150010300104240056,11,1.0,16472.0,2.75,,2,1.267,1.40884,24131.0,0.0,1.0,0.0,0.0,2025-04-02
1150010300110140011,23,1.0,11333.333333333334,2.5,,3,1.32658,0.4602,22452.0,0.0,1.0,0.0,0.0,2025-12-01
1150010300103540022,10,,17000.0,,,1,,,,,,,,
1150010300106370017,24,,16583.333333333332,,,6,,,,,,,,
1150010300106460010,30,,25000.0,,,1,,,,,,,,
1150010300105650001,28,,14533.333333333334,,,3,,,,,,,,
1150010300101050529,24,1.0,15985.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-06-10
1150010300100560587,17,,11700.0,,,2,,,,,,,,
1150010300103920070,24,0.0,15654.3,2.75,,10,1.24116,1.0668,23890.0,0.0,1.0,0.0,0.0,2025-04-09
1150010300101560006,10,1.0,14458.823529411764,2.5,,17,0.8536,0.77482,23194.0,0.0,1.0,0.0,0.0,2025-07-19
1150010300103930022,11,,12152.307692307691,,,13,,,,,,,,
1150010300101580031,25,0.0,16633.333333333332,2.5,,3,,,,0.0,1.0,0.0,1.0,2025-10-15
1150010300100460208,8,1.0,21312.5,3.25,,16,0.48819,1.23951,27137.0,0.0,1.0,0.0,0.0,2024-10-03
1150010300103460089,38,1.0,11166.666666666666,3.25,,3,1.13019,1.52878,23540.0,0.0,1.0,0.0,0.0,2024-10-05
1150010300104100023,6,,15929.166666666666,,,12,,,,,,,,
1150010300110530003,23,,7403.333333333333,,,6,,,,,,,,
1150010300108700004,13,1.0,15986.666666666666,2.5,,6,1.41429,0.45977,71931.0,0.0,1.0,0.0,0.0,2025-06-02
1150010300110490041,7,,20316.0,,,15,,,,,,,,
1150010300108700047,18,,13173.076923076924,,,13,,,,,,,,
1150010300109750023,21,1.0,21150.0,3.5,,2,,,,0.0,0.0,1.0,0.0,2023-09-07
1150010300106130003,9,,16270.307692307691,,,13,,,,,,,,
1150010300101020066,31,0.0,12200.0,3.5,,2,0.70302,1.19938,22525.0,0.0,1.0,0.0,1.0,2024-08-02
1150010300105650001,28,,14533.333333333334,,,3,,,,,,,,
1150010300101520017,17,,14500.0,,,3,,,,,,,,
1150010300101520017,17,,14500.0,,,3,,,,,,,,
1150010300100950047,2,1.0,15545.454545454546,3.5,,22,0.82613,0.29677,24972.0,0.0,1.0,0.0,0.0,2024-03-25
1150010300105100002,8,,18343.75,,,16,,,,,,,,
1150010300105110003,1,,35700.0,,,20,,,,,,,,
1150010300103590089,3,,32182.5,,,20,,,,,,,,
1150010300107880018,11,0.0,5000.0,3.5,,1,,,,0.0,0.0,1.0,0.0,2023-03-17
1150010300103460072,12,1.0,18675.0,2.5,,4,1.20746,1.46972,23527.0,0.0,1.0,0.0,0.0,2025-06-17
1150010300103290011,9,,9448.0,,,5,,,,,,,,
1150010300106780010,6,,18343.33333333333,,,9,,,,,,,,
1150010300106780003,13,,18865.0,,,2,,,,,,,,
1150010300100410001,10,,16603.75,,,12,,,,,,,,
1150010300102380000,13,,6891.666666666667,,,6,,,,,,,,
1150010300102470215,9,,10400.0,,,4,,,,,,,,
1150010300105930063,7,,22534.571428571428,,,14,,,,,,,,
1150010300105930063,7,,22534.571428571428,,,14,,,,,,,,
1150010300108300002,7,,25178.344827586207,,,58,,,,,,,,
1150010300100830015,10,1.0,8900.0,3.5,,2,0.31674,0.25144,81985.0,0.0,1.0,0.0,0.0,2024-02-22
1150010300106360008,29,,11930.0,,,4,,,,,,,,
1150010300106430021,10,,24455.0,,,12,,,,,,,,
1150010300106360008,29,,11930.0,,,4,,,,,,,,
1150010300110750027,10,1.0,10981.764705882351,3.5,,17,0.99915,1.13751,25722.0,1.0,0.0,0.0,0.0,2024-03-22
1150010300103420020,39,1.0,12800.0,2.75,,2,,,,0.0,1.0,0.0,0.0,2025-03-19
1150010300103460074,9,0.0,12970.0,3.0,,14,1.20746,1.50684,23528.0,0.0,0.0,0.0,1.0,2024-12-31
1150010300100480004,24,,10000.0,,,2,,,,,,,,
1150010300103920031,11,1.0,16287.5,2.5,,24,1.00331,0.89039,23881.0,0.0,1.0,0.0,0.0,2025-10-01
1150010300101110107,18,,22000.0,,,4,,,,,,,,
1150010300109750016,2,0.0,10125.0,3.5,,8,0.68437,1.05112,25027.0,0.0,0.0,1.0,1.0,2023-03-17
1150010300104000076,17,1.0,5000.0,3.5,,1,1.06376,1.29375,23954.0,0.0,1.0,0.0,0.0,2024-01-11
1150010300105570007,7,,23163.33333333333,,,21,,,,,,,,
1150010300104720017,23,,5500.0,,,2,,,,,,,,
1150010300108520031,4,,21796.0,,,20,,,,,,,,
1150010300108310012,4,1.0,17500.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-05-11
1150010300103720090,1,,13916.666666666666,,,12,,,,,,,,
1150010300108510009,9,,16678.0,,,10,,,,,,,,
1150010300108520031,4,,21796.0,,,20,,,,,,,,
1150010300109700033,10,1.0,20000.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-11-11
1150010300103720090,1,,13916.666666666666,,,12,,,,,,,,
1150010300108520031,4,,21796.0,,,20,,,,,,,,
1150010300103660050,5,0.0,25026.666666666668,3.5,,15,1.14551,1.40567,23772.0,0.0,1.0,0.0,1.0,2024-07-31
1150010300110820028,33,1.0,13166.666666666666,2.75,,3,1.24959,1.03316,22754.0,0.0,1.0,0.0,0.0,2025-03-19
1150010300107030011,9,,20755.0,,,5,,,,,,,,
1150010300106950012,28,,12990.0,,,2,,,,,,,,
1150010300106780014,7,,12625.0,,,4,,,,,,,,
1150010300106740000,17,,14747.0,,,2,,,,,,,,
1150010300100450014,7,,16347.53846153846,,,13,,,,,,,,
1150010300100980000,2,,31750.0,,,6,,,,,,,,
1150010300102530006,9,,21266.666666666668,,,12,,,,,,,,
1150010300108770002,7,1.0,17340.714285714286,3.5,,14,1.28533,0.90299,24654.0,0.0,1.0,0.0,0.0,2024-09-27
1150010300106330026,34,,14500.0,,,4,,,,,,,,
1150010300106370027,5,,21357.75,,,40,,,,,,,,
1150010300106530001,8,,21337.5,,,8,,,,,,,,
1150010300100060004,7,,16413.545454545456,,,22,,,,,,,,
1150010300102740002,4,,11500.0,,,6,,,,,,,,
1150010300102490009,8,,19837.5,,,8,,,,,,,,
1150010300100210009,21,,30000.0,,,1,,,,,,,,
1150010300104510002,33,1.0,14490.0,2.5,,1,1.14615,0.13346,14262.0,0.0,1.0,0.0,0.0,2025-05-16
1150010300100550038,13,1.0,13153.333333333334,2.5,,6,0.30996,0.92879,27228.0,0.0,1.0,0.0,0.0,2025-06-12
1150010300103320042,10,0.0,17310.0,3.25,,10,1.71483,0.73895,117391.0,0.0,1.0,0.0,1.0,2024-10-25
1150010300110400004,6,,12163.583333333334,,,12,,,,,,,,
1150010300111280015,13,,20166.666666666668,,,3,,,,,,,,
1150010300100290085,22,1.0,13150.0,3.5,,8,,,,0.0,0.0,1.0,0.0,2023-02-03
1150010300100560436,25,0.0,11190.0,3.0,,2,,,,0.0,1.0,0.0,1.0,2025-01-21
1150010300103430009,33,1.0,16240.0,3.5,,5,0.44226,1.31061,26466.0,0.0,1.0,0.0,0.0,2024-07-24
1150010300104630012,2,0.0,17652.764705882353,3.5,,17,0.92329,0.61822,31396.0,0.0,1.0,0.0,1.0,2024-01-30
1150010300104630012,2,0.0,17652.764705882353,3.5,,17,0.92329,0.61822,31396.0,0.0,1.0,0.0,1.0,2024-01-30
1150010300104090009,22,,13560.0,,,5,,,,,,,,
1150010300100610020,23,1.0,14500.0,2.75,,1,,,,0.0,1.0,0.0,0.0,2025-04-28
1150010300103590032,3,,11733.333333333334,,,15,,,,,,,,
1150010300104080053,24,,10971.0,,,5,,,,,,,,
1150010300102170005,13,,6833.333333333333,,,3,,,,,,,,
1150010300109220007,39,,12000.0,,,3,,,,,,,,
1150010300101050238,15,1.0,17150.0,3.5,,4,,,,0.0,1.0,0.0,0.0,2024-09-30
1150010300103730030,23,1.0,14500.0,3.5,,1,,,,0.0,1.0,0.0,0.0,2024-05-28
1150010300104030014,8,1.0,15982.142857142857,2.5,,14,0.65029,1.25589,23968.0,0.0,1.0,0.0,0.0,2025-05-27
1150010300104030014,8,1.0,15982.142857142857,2.5,,14,0.65029,1.25589,23968.0,0.0,1.0,0.0,0.0,2025-05-27
1150010300100590013,29,,9000.0,,,1,,,,,,,,
1150010300107180016,23,,15100.0,,,5,,,,,,,,
1150010300108770002,7,1.0,17340.714285714286,3.5,,14,1.28533,0.90299,24654.0,0.0,1.0,0.0,0.0,2024-09-27
1150010300103920031,11,1.0,16287.5,2.5,,24,1.00331,0.89039,23881.0,0.0,1.0,0.0,0.0,2025-10-01
1150010300104030014,8,1.0,15982.142857142857,2.5,,14,0.65029,1.25589,23968.0,0.0,1.0,0.0,0.0,2025-05-27
1150010300104700003,30,0.0,16550.0,2.5,,2,0.08825,0.34829,14284.0,0.0,1.0,0.0,1.0,2025-05-01
1150010300103920031,11,1.0,16287.5,2.5,,24,1.00331,0.89039,23881.0,0.0,1.0,0.0,0.0,2025-10-01
1150010300109300001,6,,21410.83333333333,,,12,,,,,,,,
1150010300101050238,15,1.0,17150.0,3.5,,4,,,,0.0,1.0,0.0,0.0,2024-09-30
1150010300111340006,32,,14075.0,,,3,,,,,,,,
1150010300107730029,14,,9500.0,,,4,,,,,,,,
1150010300110370015,10,1.0,12960.0,2.5,,5,1.39658,0.73213,22561.0,0.0,1.0,0.0,0.0,2025-08-04
1150010300101550020,24,0.0,12868.75,3.5,,4,0.80757,1.09786,37675.0,0.0,0.0,1.0,1.0,2023-06-30
1150010300101630028,11,0.0,14430.0,3.5,,8,0.85997,0.0,17628.0,0.0,1.0,0.0,1.0,2024-01-13
1150010300110300027,3,,5222.222222222223,,,18,,,,,,,,
1150010300107900001,9,,9527.142857142857,,,7,,,,,,,,
1150010300104240010,25,1.0,5000.0,2.5,,1,,,,0.0,1.0,0.0,0.0,2025-05-27
1150010300107800012,9,1.0,20200.0,2.5,,8,0.56761,0.15186,8992.0,0.0,1.0,0.0,0.0,2025-10-25
1150010300110670009,25,,5000.0,,,1,,,,,,,,
1150010300100990011,17,,24000.0,,,1,,,,,,,,
1150010300103960010,7,,17021.25,,,12,,,,,,,,
1150010300103730025,24,0.0,12146.666666666666,3.5,,3,0.92548,1.11012,23833.0,0.0,1.0,0.0,0.0,2024-04-26
1150010300104570003,10,,13614.4,,,35,,,,,,,,
1150010300102470158,5,,25333.33333333333,,,3,,,,,,,,
1150010300102170160,9,,16966.666666666668,,,3,,,,,,,,
1150010300100140130,6,,20978.571428571428,,,7,,,,,,,,
1150010300109620016,35,,13937.5,,,8,,,,,,,,
1150010300104570003,10,,13614.4,,,35,,,,,,,,
1150010300101630028,11,0.0,14430.0,3.5,,8,0.85997,0.0,17628.0,0.0,1.0,0.0,1.0,2024-01-13
1150010300106770024,22,,20850.0,,,2,,,,,,,,
1150010300100560544,16,,18632.5,,,4,,,,,,,,
1150010300102170006,11,,15000.0,,,1,,,,,,,,
1150010300112450000,6,,19195.95238095238,,,21,,,,,,,,
1150010300104230014,11,1.0,18180.0,3.5,,5,1.17092,1.54235,24096.0,0.0,0.0,1.0,0.0,2023-11-08
1150010300103550031,9,1.0,15046.666666666666,3.0,,15,0.77506,0.38089,23638.0,0.0,1.0,0.0,0.0,2025-01-16
1150010300105040054,7,1.0,17460.0,3.25,,10,1.0607,0.28519,27213.0,0.0,1.0,0.0,0.0,2024-10-11
1150010300103540035,8,1.0,14471.42857142857,2.5,,7,,,,0.0,1.0,0.0,0.0,2025-10-14
1150010300109090001,23,1.0,21000.0,2.75,,1,1.60316,1.06996,102172.0,0.0,1.0,0.0,0.0,2025-03-18
1150010300100240044,3,,18410.0,,,17,,,,,,,,
1150010300101570008,23,,17150.0,,,4,,,,,,,,
1150010300111300021,23,,11225.0,,,2,,,,,,,,
1150010300103990003,21,,16950.0,,,4,,,,,,,,
1150010300108940013,12,,9172.727272727272,,,11,,,,,,,,
1150010300103700012,23,1.0,15100.0,3.5,,3,0.78996,1.21448,26793.0,0.0,0.0,1.0,0.0,2023-12-21
1150010300103820050,9,1.0,10558.333333333334,2.5,,6,1.06791,1.30223,23868.0,0.0,1.0,0.0,0.0,2025-09-27
1150010300105040054,7,1.0,17460.0,3.25,,10,1.0607,0.28519,27213.0,0.0,1.0,0.0,0.0,2024-10-11
1150010300105570007,7,,23163.33333333333,,,21,,,,,,,,
1150010300102560002,3,,24180.0,,,5,,,,,,,,
1150010300105890024,6,,19958.8,,,10,,,,,,,,
1150010300105040080,7,,19948.0,,,10,,,,,,,,
1150010300100610134,10,,11780.0,,,5,,,,,,,,
1150010300103990003,21,,16950.0,,,4,,,,,,,,
1150010300100240044,3,,18410.0,,,17,,,,,,,,
1150010300103990003,21,,16950.0,,,4,,,,,,,,
1150010300101530010,13,1.0,14800.0,2.5,,2,0.31316,0.765,85757.0,0.0,1.0,0.0,0.0,2025-09-18
1150010300100550243,23,,13280.0,,,5,,,,,,,,
1150010300102530000,9,,20026.470588235294,,,17,,,,,,,,
1150010300102640003,9,,19315.0,,,4,,,,,,,,
1150010300101840008,3,,19329.375,,,16,,,,,,,,
1150010300101840008,3,,19329.375,,,16,,,,,,,,
1150010300100240499,31,1.0,18000.0,2.5,,1,,,,0.0,1.0,0.0,0.0,2025-07-02
1150010300100730031,23,,14800.0,,,1,,,,,,,,
1150010300103720065,23,1.0,17600.0,2.5,,4,0.99146,0.92764,23831.0,0.0,1.0,0.0,0.0,2025-05-03
1150010300101590035,17,1.0,14950.0,2.75,,2,1.23654,1.0015,26236.0,0.0,1.0,0.0,0.0,2025-04-24
1150010300103380039,23,,10250.0,,,2,,,,,,,,
1150010300107720004,14,,14760.0,,,2,,,,,,,,
1150010300106830014,17,,11533.333333333334,,,3,,,,,,,,
1150010300101340010,11,,15500.0,,,5,,,,,,,,
1150010300110990018,28,,8348.684210526315,,,19,,,,,,,,
1150010300101020275,17,,12866.666666666666,,,3,,,,,,,,
1150010300100240222,23,1.0,10090.0,2.5,,3,,,,0.0,1.0,0.0,0.0,2025-12-05
1150010300107720004,14,,14760.0,,,2,,,,,,,,
1150010300101640004,23,1.0,13428.57142857143,2.5,,7,0.74005,0.05696,26265.0,0.0,1.0,0.0,0.0,2025-12-27
1150010300108790003,6,,18874.28571428572,,,7,,,,,,,,
1150010300100220094,22,,15800.0,,,5,,,,,,,,
1150010300109840013,3,,20975.0,,,24,,,,,,,,
1150010300102160020,8,,13172.0,,,5,,,,,,,,
1150010300106890013,2,,14263.157894736842,,,19,,,,,,,,
1150010300102510002,5,,22163.52173913044,,,23,,,,,,,,
1150010300102730004,9,,19706.25,,,8,,,,,,,,
1150010300102530000,9,,20026.470588235294,,,17,,,,,,,,
1150010300102660016,7,,25637.5,,,8,,,,,,,,
1150010300107170019,29,,16000.0,,,2,,,,,,,,
1150010300106060018,25,,17750.0,,,2,,,,,,,,
1150010300106120197,4,,16178.0,,,5,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300102850013,14,,12600.0,,,8,,,,,,,,
1150010300104930017,23,,14000.0,,,2,,,,,,,,
1150010300103570007,23,,19333.33333333333,,,6,,,,,,,,
1150010300106540056,8,,15453.57142857143,,,14,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300106710005,5,,26631.090909090908,,,11,,,,,,,,
1150010300106520019,38,,11725.0,,,2,,,,,,,,
1150010300104080056,5,,18540.0,,,3,,,,,,,,
1150010300103540018,3,0.0,28573.91304347826,3.5,,23,1.14645,1.5212,23614.0,0.0,0.0,1.0,1.0,2023-09-09
1150010300109060007,3,0.0,24685.23809523809,3.5,,21,1.73333,0.9554,96664.0,0.0,1.0,0.0,1.0,2024-08-27
1150010300107870020,11,0.0,15797.5,2.5,,8,1.37919,0.43059,27368.0,0.0,1.0,0.0,1.0,2025-06-06
1150010300103510036,5,,11966.666666666666,,,3,,,,,,,,
1150010300101050387,17,,10000.0,,,1,,,,,,,,
1150010300108400003,9,1.0,21920.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-09-11
1150010300104240018,5,0.0,22285.904761904763,3.5,,21,1.05643,1.60928,24105.0,0.0,1.0,0.0,1.0,2024-03-06
1150010300106730004,9,,17100.0,,,1,,,,,,,,
1150010300111340007,40,1.0,13564.583333333334,2.5,,24,0.79376,0.86689,22885.0,0.0,1.0,0.0,0.0,2025-07-29
1150010300109620004,12,,8835.666666666666,,,12,,,,,,,,
1150010300103460005,39,0.0,14400.0,2.5,,4,0.40501,1.5371,32922.0,0.0,1.0,0.0,1.0,2025-10-10
1150010300103300014,8,,19750.0,,,4,,,,,,,,
1150010300111040013,11,1.0,14200.0,2.5,,3,,,,0.0,1.0,0.0,0.0,2025-12-26
1150010300108690007,7,1.0,22315.0,2.5,,2,,,,0.0,1.0,0.0,0.0,2025-05-16
1150010300104560021,9,,14850.0,,,2,,,,,,,,
1150010300103460092,10,1.0,15773.0,2.5,,16,1.186,1.53139,26515.0,0.0,1.0,0.0,0.0,2025-09-16
1150010300104880033,23,0.0,16833.333333333332,2.5,,3,0.62718,0.14342,27193.0,0.0,1.0,0.0,1.0,2025-09-29
1150010300104100263,7,,15380.0,,,2,,,,,,,,
1150010300103910017,24,,16433.333333333332,,,9,,,,,,,,
1150010300103770016,9,1.0,20180.0,2.5,,5,1.04177,0.91879,23839.0,0.0,1.0,0.0,0.0,2025-10-04
1150010300103720090,1,,13916.666666666666,,,12,,,,,,,,
1150010300100240210,24,,12500.0,,,1,,,,,,,,
1150010300103960010,7,,17021.25,,,12,,,,,,,,
1150010300100990009,8,1.0,14503.5,2.75,,20,,,,0.0,1.0,0.0,0.0,2025-04-09
1150010300103940005,22,,17666.666666666668,,,3,,,,,,,,
1150010300103590032,3,,11733.333333333334,,,15,,,,,,,,
1150010300101020232,17,,12800.0,,,2,,,,,,,,
1150010300108320046,23,1.0,11200.0,3.5,,2,,,,0.0,1.0,0.0,0.0,2024-09-21
1150010300105340002,13,,8284.285714285714,,,14,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300103650199,1,,19772.727272727272,,,11,,,,,,,,
1150010300102720020,29,,14202.5,,,2,,,,,,,,
1150010300104920004,28,,9500.0,,,2,,,,,,,,
1150010300113930000,8,,21039.6,,,5,,,,,,,,
1150010300106170010,23,,17100.0,,,3,,,,,,,,
1150010300106170022,22,,15833.333333333334,,,3,,,,,,,,
1150010300106700045,13,,20642.85714285714,,,7,,,,,,,,
1150010300107090010,7,,25327.777777777777,,,9,,,,,,,,
1150010300102370001,7,,20211.11111111111,,,9,,,,,,,,
1150010300104100065,37,,12720.0,,,1,,,,,,,,
1150010300107180019,7,,25974.0,,,10,,,,,,,,
1150010300100120002,5,,18795.375,,,16,,,,,,,,
1150010300100140029,25,,20800.0,,,2,,,,,,,,
1150010300103270053,41,,16193.877551020409,,,49,,,,,,,,
1150010300105680013,7,,25100.0,,,3,,,,,,,,
1150010300105150024,11,,18100.0,,,5,,,,,,,,
1150010300103460018,8,0.0,13721.111111111111,3.5,,9,0.95028,0.4774,26477.0,0.0,0.0,1.0,0.0,2023-04-16
1150010300108300002,7,,25178.344827586207,,,58,,,,,,,,
1150010300103430014,22,1.0,14562.5,3.5,,4,0.97021,1.00923,23470.0,0.0,1.0,0.0,0.0,2024-01-26
1150010300100240018,5,,20151.052631578947,,,19,,,,,,,,
1150010300104090154,18,,14633.333333333334,,,3,,,,,,,,
1150010300104030013,3,0.0,24200.0,3.5,,9,0.89357,0.78863,23966.0,0.0,1.0,0.0,1.0,2024-03-24
1150010300101050412,24,,18025.0,,,4,,,,,,,,
1150010300109950030,23,1.0,16350.0,3.0,,2,0.31095,0.76649,28023.0,0.0,1.0,0.0,0.0,2024-12-05
1150010300103530047,5,,23009.615384615383,,,26,,,,,,,,
1150010300106540008,5,,25003.0,,,8,,,,,,,,
1150010300107180016,23,,15100.0,,,5,,,,,,,,
1150010300105110002,3,,11211.764705882351,,,17,,,,,,,,
1150010300105830020,10,,7000.0,,,2,,,,,,,,
1150010300106170023,22,,18650.0,,,4,,,,,,,,
1150010300102660002,7,,19000.0,,,2,,,,,,,,
1150010300102620005,2,,53000.0,,,5,,,,,,,,
1150010300102630015,3,,28163.636363636364,,,11,,,,,,,,
1150010300102520000,6,,20568.37837837838,,,37,,,,,,,,
1150010300109890013,6,,19426.666666666668,,,12,,,,,,,,
1150010300103910041,23,,16749.0,,,2,,,,,,,,
